Document ID,Metadata,Content
b230076a-5494-40e2-8310-9b318072c9f0,"{'paragraph_num': '131.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.1'}","When defining its entity-specific  disclosures, the undertaking may adopt transitional measures for their  preparation in the first three annual sustainability statements under which it may as a priority: (a) introduce in  its reporting those entity-specific disclosures that it reported in  prior periods, if these disclosures meet or are adapted to meet the  qualitative characteristics of information referred to under chapter 2  of this Standard; and (b) complement its disclosures prepared on the basis of the topical ESRS with an appropriate set of additional disclosures to cover sustainability matters that are material for the  undertaking in its sector(s), using available best practice and/or  available frameworks or reporting standards, such as IFRS  industry-based guidance and GRI Sector Standards."
28e73762-b256-47a6-b933-22b489ca6722,"{'title_num': '10.2', 'type': 'title_subsection', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.2'}",Transitional provision related to chapter 5 Value chain
59d84d14-1738-4f0f-9058-7e9278ea3542,"{'paragraph_num': '132.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.2'}","For the first 3 years of the undertaking’s  sustainability reporting under the ESRS, in the event that not all the  necessary information regarding its upstream and downstream value chain is available, the undertaking shall  explain the efforts made to obtain the necessary information about its  upstream and downstream value chain, the reasons why not all of the  necessary information could be obtained, and its plans to obtain the  necessary information in the future."
24e50ef2-8421-4575-8a25-19dc503f6d0b,"{'paragraph_num': '133.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.2'}","For the first 3 years of its  sustainability reporting under the ESRS, in order to take account of the  difficulties that undertakings may encounter in gathering information  from actors throughout their value chain and in order to limit the burden for SMEs in the value chain: (a) when disclosing information on policies, actions and targets in accordance with ESRS2  and other ESRS, the undertaking may limit upstream and downstream value  chain information to information available in-house, such as data  already available to the undertaking and publicly available information;  and (b) when disclosing metrics , the undertaking is not  required to include upstream and downstream value chain information,  except for datapoints derived from other EU legislation, as listed in  ESRS 2 Appendix B."
d7882920-040a-489f-b844-e9ffb9e4f0f6,"{'paragraph_num': '134.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.2'}",Paragraphs 132 and 133 apply irrespective of whether or not the relevant actor in the value chain is an SME.
5eafbe1d-be47-4b57-97f3-025e35df452c,"{'paragraph_num': '135.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.2'}","Starting from the fourth year of its reporting under the ESRS, the undertaking shall include upstream and/or downstream value chain information according to paragraph  63. In this context, the information required by ESRS to be obtained  from SME undertakings in the undertaking’s upstream and/or  downstream value chain will not exceed the content of the future ESRS  for listed SMEs."
c5081d36-96cf-43f9-8bf3-c47f493fa47d,"{'title_num': '10.3', 'type': 'title_subsection', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.3'}",Transitional provision related to section 7.1 Presenting comparative information
6d472287-17f0-4426-8385-d025dd444db4,"{'paragraph_num': '136.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.3'}","To ease the first-time application of this  Standard, the undertaking is not required to disclose the comparative  information required by section 7.1 Presenting comparative information in the first year of preparation of the sustainability statement under the ESRS. For disclosure requirements listed in Appendix C List of phased-in Disclosure Requirements ,  this transitional provision applies with reference to the first year of  mandatory application of the phased-in disclosure requirement."
8698ff40-3707-4b14-adaa-b6fd0d7c13f5,"{'title_num': '10.4', 'type': 'title_subsection', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.4'}",Transitional provision: List of Disclosure Requirements that are phased-in
ddfa77f1-ea76-4164-ba6a-f57ea5f68130,"{'paragraph_num': '137.', 'type': 'paragraph', 'location_chapter': 'ESRS 1', 'location_section': '9.', 'location_subsection': '10.4'}",Appendix C List of phased-in Disclosure Requirements in this Standard sets phase-in provisions for the Disclosure  Requirements or datapoints of Disclosure Requirements in ESRS that may  be omitted or that are not applicable in the first year(s) of  preparation of the sustainability statement under the ESRS.
9d31c5c9-be87-4507-a507-e66dae79e3e5,"{'type': 'title_chapter', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': ''}",ESRS 2
e84bd069-c937-4eb7-803d-f03daf3d07bc,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': ''}",GENERAL DISCLOSURES
3e2c4d6d-28ba-49a9-a351-9af4b878abd6,"{'title_num': 'TABLE OF CONTENTS', 'type': 'title_subsection', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",
823a6596-4080-49b9-bc1b-cbdfc4f3c3da,"{'paragraph_num': 'Objective', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",
281b0390-2d97-4859-b72c-c4f6fca46997,"{'paragraph_num': '1.', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Basis for preparation
1353f4b9-455f-4a89-857e-b5b4798577a3,"{'paragraph_num': '–', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Disclosure Requirement BP-1 – General basis for preparation of sustainability statements
5433a0d1-74bd-4071-a796-faaed7afd371,"{'paragraph_num': '–', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Disclosure Requirement BP-2 – Disclosures in relation to specific circumstances
8dc7dc15-0a1c-4217-b824-589269901c7b,"{'paragraph_num': '2.', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Governance
182b930b-a5a6-4b80-bdc6-ebc04acf0e49,"{'paragraph_num': '–', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}","Disclosure Requirement GOV-1 – The role of the administrative, management and supervisory bodies"
cb2d0989-c7c5-4f25-bd43-6dfe3d7a9bfa,"{'paragraph_num': '–', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}","Disclosure Requirement GOV-2 –  Information provided to and sustainability matters addressed by the  undertaking’s administrative, management and supervisory bodies"
8551e860-49e6-40f9-a099-3c5146e95878,"{'paragraph_num': '–', 'type': 'paragraph', 'location_chapter': 'ESRS 2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Disclosure Requirement GOV-3 - Integration of sustainability-related performance in incentive schemes
